date,100,101,104,105,108,111,114,118,119,126,127,128,129,13,131,132,135,136,141,144,147,149,150,151,152,155,158,163,166,170,173,174,180,181,185,189,191,194,196,202,203,205,206,209,211,213,214,215,218,219,220,221,222,223,225,226,228,232,233,235,236,237,239,24,246,247,25,250,257,259,262,263,264,269,270,274,277,282,284,295,306,309,313,33,34,36,41,42,43,44,47,48,52,55,56,57,62,69,70,72,74,8,81,82,84,87,89,93
2001-03-01,,,,,,0.19999999999999996,,,,,,,0.19999999999999996,,,,,,0.19999999999999996,,,,,,,,0.2,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-01,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,0.19999999999999996,,,,,0.2,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
2001-06-01,,,,,,,,,,,0.19999999999999996,,0.19999999999999996,,,,,,,,,0.19999999999999996,,,,,0.2,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-01,,,,,,,,,,,,0.19999999999999996,0.2,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
2001-10-01,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,0.2,,,,,,,,,
2001-11-01,,,,,,,,,,,,0.2,0.20000000000000007,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,
2002-02-01,,,,,,,,,,,,0.2,0.20000000000000007,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,
2002-03-01,,,,,,,,,,,0.2,0.2,0.20000000000000007,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-01,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,
2002-05-01,,,,,,0.2,,,,,,0.2,0.2,,,,,,0.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-01,,,,,,0.2,,,,,,0.2,0.2,,,,,,0.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-01,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,
2002-10-01,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
2002-11-01,,,,,,0.19999999999999996,,,,,,0.19999999999999996,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,
2003-04-01,,,,,,0.19999999999999996,,,,,,0.19999999999999996,0.2,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,
2003-05-01,,,,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,
2003-07-01,,,,,,0.2,,,,,,,0.20000000000000007,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,
2003-08-01,,,,,,,,,,,,0.2,0.20000000000000007,,,,,,0.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
2003-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,0.2,,0.2,,,,,,,0.2,,,,,,,,,
2003-10-01,,,,,,,,,,,,0.19999999999999996,0.19999999999999996,,,,,,0.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
2003-12-01,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,0.2,,0.2,,,,,,,,,,,,,,,,
2004-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,0.2,,0.2,,,,,,,0.2,,,,,,,,,
2004-04-01,,,,,,,,,,,,0.19999999999999996,0.19999999999999996,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
2004-06-01,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.2,,0.2,,,,,,,0.2,,,,,,,,,
2004-07-01,,,,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,,,,,,,,
2004-09-01,,,,,,,,,,,,0.20000000000000007,0.2,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-01,,,,,,,,,,,,0.19999999999999996,0.19999999999999996,,,,,,,,,,,,,0.2,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.4,,0.2,,,,,,,,,,,,,,,,0.2,,,,,,
2004-12-01,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-01,,,,,,,,,,,,0.20000000000000007,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,
2005-03-01,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,0.2,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,
2005-04-01,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,0.19999999999999996,,,,,,,,,,
2005-06-01,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,
2005-07-01,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,0.2,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,
2005-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.4,,,,0.2,,,,,,,,,,,,,,,,,,,,
2005-09-01,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,
2005-11-01,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,
2005-12-01,,,,0.2,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,
2006-02-01,,,,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,0.2,
2006-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,0.19999999999999996,,,,,
2006-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2006-06-01,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2006-08-01,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,0.2
2006-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,
2006-11-01,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,
2006-12-01,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,
2007-02-01,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,0.19999999999999996,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-01,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.2,,,,,,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-01,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-01,0.20000000000000007,,,,,,,,,,,,,,,0.2,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-01,,0.2,,,,,,,,,,,,,,0.2,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2007-10-01,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-01,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,0.2,,,
2008-02-01,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2008-04-01,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2008-05-01,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,
2008-07-01,,,,,,,,,,,,,,,,0.20000000000000007,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,0.2
2008-08-01,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.19999999999999996,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2008-09-01,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4000000000000001,,,,,,,,,,,,,,0.2,,,
2008-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,
2009-04-01,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,
2009-05-01,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,
2009-06-01,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,,
2009-07-01,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,
2009-09-01,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,0.2,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-01,,,,0.2,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2010-02-01,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,0.2,,,,
2010-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,
2010-04-01,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,
2010-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,
2010-07-01,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,
2010-09-01,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,0.19999999999999996,,,,
2010-10-01,,,,,,,0.2,,,,,,,,,0.2,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000007,,,,
2010-11-01,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,
2010-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,0.2,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2011-02-01,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,
2011-03-01,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996
2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,0.2,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,
2011-06-01,,,,,,,0.2,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-01,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,0.2,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,
2011-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,,,,,,,0.2,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-01,,,,,,,0.20000000000000007,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2011-11-01,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.20000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2
2011-12-01,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,
2012-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,
2012-03-01,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
2012-05-01,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
